start,end,today,deviceid,state,lgaa,wards,farmer-sex,age,type-farming,crops-grown,crops-grown/cassava,crops-grown/maize,crops-grown/cocoa,crops-grown/plantain,crops-grown/kolanut,crops-grown/oil-palm,crops-grown/cashew,crops-grown/banana,crops-grown/yam,crops-grown/pineapple,crops-grown/vegetables,farm_gps,_farm_gps_latitude,_farm_gps_longitude,_farm_gps_altitude,_farm_gps_precision,owner_ship,farm_seedling,farm_seed,seedling_name,cultivation_practiced,fertilizer_practice,fertilizer_yes/fertilizer-type,size-farm-plot,cooperative_part,experience,start_date_of_planting,end_date_of_planting,highest_quantity,proposed_sell,previous_harvested,lowest_quantity,amount_sold,means_buy_sell,access-internet,access-water,access-storage,store_yes/storage-facility,sell-produce,market_sell_buy,marketing-product,yield-price,standard-living,farm-sense,farm-picture,data-collector,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,_duration,_submitted_by,_xform_id
2019-01-07T14:50:45.924+01,2019-01-08T14:06:49.059+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,female,30,commercial,kolanut,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.391648426791042 5.038039692703035 375.6369845311842 8.0,7.391648427,5.038039693,375.6369845,8,own,self_made,yes,,continous,no,,unit-50-100,no,15,5/28/2012,12/26/2017,3,300000,3,300000,270000,not_satisfied,no,yes,no,,open_market,Owena market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634453?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546869270233.jpg,awoniyi_rugayah,uuid:fe8a7ea1-bab0-489f-93e4-fee2044aa1d2,39652910,fe8a7ea1-bab0-489f-93e4-fee2044aa1d2,1/8/2019 14:36,208,,-1,,,2.01812E+11,83764,denironyx,369774
2019-01-07T15:05:54.998+01,2019-01-08T14:13:53.974+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,55,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.389070936940147 5.038300496902502 359.29320437113745 32.0,7.389070937,5.038300497,359.2932044,32,own,self_made,yes,,continous,no,,unit-60-120,no,30,4/7/2003,10/29/2018,3,2100000,5,3500000,2500000,not_satisfied,no,sometimes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634465?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546870579124.jpg,awoniyi_rugayah,uuid:b2fddd08-2306-4b20-b3a6-52055744b0cf,39652919,b2fddd08-2306-4b20-b3a6-52055744b0cf,1/8/2019 14:37,209,,-1,,,2.01812E+11,83279,denironyx,369774
2019-01-07T15:16:38.544+01,2019-01-08T14:38:32.671+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,55,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.388795077680003 5.038201769849689 392.9303662169764 12.0,7.388795078,5.03820177,392.9303662,12,own,self_made,yes,,continous,no,,unit-50-100,no,30,1/13/2018,1/8/2019,2,140000,2,140000,100000,satisfied,no,sometimes,no,,open_market,Owena market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634470?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546870725600.jpg,awoniyi_rugayah,uuid:5d2733a1-7d0e-4398-b171-a9581efacc9d,39652927,5d2733a1-7d0e-4398-b171-a9581efacc9d,1/8/2019 14:37,210,,-1,,,2.01812E+11,84114,denironyx,369774
2019-01-07T15:20:31.578+01,2019-01-08T14:40:51.256+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,female,63,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.388909115760643 5.038134797004024 385.1495643603203 32.0,7.388909116,5.038134797,385.1495644,32,own,self_made,yes,,continous,no,,unit-50-100,no,40,5/8/2009,8/24/2014,5,3000000,3,2100000,1500000,not_satisfied,no,sometimes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634506?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546870970088.jpg,awoniyi_rugayah,uuid:257b8bab-d5fc-4be5-a2b1-3e4a6f8ad90d,39653235,257b8bab-d5fc-4be5-a2b1-3e4a6f8ad90d,1/8/2019 14:41,211,,-1,,,2.01812E+11,84020,denironyx,369774
2019-01-08T09:34:09.550+01,2019-01-08T14:46:45.046+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,female,55,commercial,yam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7.2758338395679605 5.1683764474606715 374.7663805684083 4.0,7.27583384,5.168376447,374.7663806,4,rentage,self_made,yes,,continous,yes,organic,unit-50-100,yes,25,2/8/2018,12/8/2018,1,70000,1,70000,54000,not_satisfied,yes,sometimes,yes,warehouse,open_market,Oba market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634510?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546936874477.jpg,awoniyi_rugayah,uuid:2e187e9d-8597-4494-8383-9eb058810d10,39653246,2e187e9d-8597-4494-8383-9eb058810d10,1/8/2019 14:41,212,,-1,,,2.01812E+11,18756,denironyx,369774
2019-01-08T09:41:57.785+01,2019-01-08T14:52:51.138+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,female,55,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.275291197513335 5.167601872136652 376.39389365289696 4.0,7.275291198,5.167601872,376.3938937,4,rentage,open-market,yes,Oba market,continous,yes,organic,unit-50-100,yes,25,3/21/2018,3/3/2019,2,50000,1,25000,18000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634523?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546937110032.jpg,awoniyi_rugayah,uuid:1ba4a899-5b2b-4927-8be6-83768817feb8,39653538,1ba4a899-5b2b-4927-8be6-83768817feb8,1/8/2019 14:45,213,,-1,,,2.01812E+11,18654,denironyx,369774
2019-01-08T10:00:05.538+01,2019-01-08T15:06:32.850+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,60,subsistence,vegetables,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.277765693342823 5.170583826092758 366.8509512454286 4.0,7.277765693,5.170583826,366.8509512,4,rentage,self_made,yes,,mixed,no,,unit-50-100,no,30,12/20/2018,2/8/2019,1,,,,,satisfied,no,yes,yes,warehouse,off_takers,,no,disagree,disagree,disagree,http://classic.ona.io/api/v1/files/10634526?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546938168995.jpg,awoniyi_rugayah,uuid:9629ddc5-394d-4c24-b543-0411760cae41,39653597,9629ddc5-394d-4c24-b543-0411760cae41,1/8/2019 14:46,214,,-1,,,2.01812E+11,18387,denironyx,369774
2019-01-08T10:03:51.750+01,2019-01-08T15:09:55.506+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,60,subsistence,yam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7.2777153176011655 5.17045997377252 367.96727799092156 12.0,7.277715318,5.170459974,367.967278,12,rentage,self_made,yes,,mixed,no,,unit-50-100,no,30,11/13/2018,6/8/2019,1,,,,,satisfied,no,yes,yes,warehouse,off_takers,,no,disagree,disagree,disagree,http://classic.ona.io/api/v1/files/10634527?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546938406938.jpg,awoniyi_rugayah,uuid:1efd0850-31e3-4f21-b59d-3b209ab8c871,39653610,1efd0850-31e3-4f21-b59d-3b209ab8c871,1/8/2019 14:47,215,,-1,,,2.01812E+11,18364,denironyx,369774
2019-01-08T11:00:04.680+01,2019-01-08T14:51:28.210+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,62,subsistence,yam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7.279981538971951 5.167427716922249 378.37923571767254 6.0,7.279981539,5.167427717,378.3792357,6,own,self_made,yes,,continous,no,,unit-50-100,no,10,11/17/2018,6/21/2019,,,,,,satisfied,no,sometimes,no,,off_takers,,not-sure,disagree,disagree,disagree,http://classic.ona.io/api/v1/files/10634536?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546942111197.jpg,awoniyi_rugayah,uuid:0a4b16b2-e458-4a4e-af75-4da85bae6e16,39653738,0a4b16b2-e458-4a4e-af75-4da85bae6e16,1/8/2019 14:50,216,,-1,,,2.01812E+11,13884,denironyx,369774
2019-01-08T11:28:20.475+01,2019-01-08T14:45:39.425+01,1/8/2019,3.51696E+14,ON,akure_south,Ilisa,male,34,subsistence,vegetables,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.274922146619831 5.164839122325301 357.21029281198105 6.0,7.274922147,5.164839122,357.2102928,6,rentage,self_made,yes,,shifting,no,,unit-50-100,no,14,12/30/2018,3/29/2019,1,250000,150000,200000,150000,not_satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634537?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546943603888.jpg,awoniyi_rugayah,uuid:3a625927-e074-42fa-bb16-3562e5e2389b,39653756,3a625927-e074-42fa-bb16-3562e5e2389b,1/8/2019 14:51,217,,-1,,,2.01812E+11,11839,denironyx,369774
2019-01-08T11:33:32.442+01,2019-01-08T15:46:32.998+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,34,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.274901617705167 5.16457665880432 362.5604697986099 4.0,7.274901618,5.164576659,362.5604698,4,rentage,self_made,yes,,continous,no,,unit-50-100,no,5,3/12/2019,6/21/2019,1,100000,1,100000,80000,not_satisfied,yes,yes,no,,off_takers,Middle men and women,no,disagree,agree,agree,http://classic.ona.io/api/v1/files/10634538?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546943850087.jpg,akindele_ahmed,uuid:9b01c942-249c-44f8-bb07-c9f1aafd1b3e,39653772,9b01c942-249c-44f8-bb07-c9f1aafd1b3e,1/8/2019 14:51,218,,-1,,,2.01812E+11,15180,denironyx,369774
2019-01-07T13:19:21.243+01,2019-01-08T13:06:07.534+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,38,commercial,vegetables,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.3837737071259095 5.044029465914334 363.77437911801167 8.0,7.383773707,5.044029466,363.7743791,8,own,self_made,yes,,continous,no,,unit-50-100,no,20,3/10/2018,9/17/2018,1,30000,2,80000,48000,not_satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634561?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546863764823.jpg,awoniyi_rugayah,uuid:ad3a701c-fcac-4805-9aa9-1f3291bbf394,39654003,ad3a701c-fcac-4805-9aa9-1f3291bbf394,1/8/2019 14:55,219,,-1,,,2.01812E+11,85606,denironyx,369774
2019-01-07T13:55:29.829+01,2019-01-08T13:35:38.007+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,65,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.38311540271529 5.045787205433364 351.9296705440916 16.0,7.383115403,5.045787205,351.9296705,16,own,self_made,yes,,continous,no,,unit-50-100,no,30,3/22/2018,3/14/2019,4,100000,2,50000,36000,not_satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634568?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546865933674.jpg,awoniyi_rugayah,uuid:3d4a23e4-fbcb-474d-adda-d0dc979a48aa,39654051,3d4a23e4-fbcb-474d-adda-d0dc979a48aa,1/8/2019 14:57,220,,-1,,,2.01812E+11,85209,denironyx,369774
2019-01-07T14:44:58.071+01,2019-01-08T13:57:07.378+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,39,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.391379898819556 5.038691368853684 348.5126036728264 32.0,7.391379899,5.038691369,348.5126037,32,own,self_made,yes,,continous,no,,unit-50-100,no,16,8/26/2017,6/28/2018,2,100000,3,180000,120000,not_satisfied,no,yes,yes,warehouse,open_market,Owena market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634570?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546868863254.jpg,awoniyi_rugayah,uuid:0cd7e765-6e96-4f5a-9800-b92d3c642237,39654072,0cd7e765-6e96-4f5a-9800-b92d3c642237,1/8/2019 14:57,221,,-1,,,2.01812E+11,83529,denironyx,369774
2019-01-08T11:49:06.306+01,2019-01-08T14:41:33.520+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,40,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.2758602216900155 5.1636062412437855 371.49551531868053 32.0,7.275860222,5.163606241,371.4955153,32,rentage,open-market,yes,Kings  market Akure,continous,no,,unit-100-100,no,20,8/8/2018,10/23/2018,4,550000,400000,500000,400000,not_satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634573?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546945006263.jpg,akindele_mutiu,uuid:34285417-3380-4f73-aa1f-a7bbb65f0b92,39654098,34285417-3380-4f73-aa1f-a7bbb65f0b92,1/8/2019 14:58,222,,-1,,,2.01812E+11,10347,denironyx,369774
2019-01-10T16:10:56.692+01,2019-01-10T16:26:49.847+01,1/10/2019,3.51956E+14,ON,akure_north,Obaile,male,36,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.266693333333334 5.242238333333334 358.1 3.8,7.266693333,5.242238333,358.1,3.8,rentage,research-institute,yes,Federal college of agricultural Akure Ondo state ,shifting,no,,unit-60-120,no,7,8/10/2018,5/13/2019,2,40000,30000,45000,45000,not_satisfied,no,yes,no,,off_takers,,yes,strongly_disagree,strongly_disagree,agree,http://classic.ona.io/api/v1/files/10656973?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1547133937379.jpg,folakemi_Ibukun,uuid:fc282034-3c93-4bd8-b506-1ee87cd7eb1b,39792296,fc282034-3c93-4bd8-b506-1ee87cd7eb1b,1/10/2019 18:45,223,,-1,,,2.01812E+11,953,denironyx,369774
2019-01-10T16:27:52.040+01,2019-01-10T16:35:14.578+01,1/10/2019,3.51956E+14,ON,akure_north,Obaile,female,25,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.266566666666667 5.242241666666667 355.4 7.9,7.266566667,5.242241667,355.4,7.9,rentage,research-institute,yes,Federal college of agricultural Akure Ondo state ,mixed,no,,unit-60-120,no,2,8/10/2018,5/13/2019,2,40000,3,30000,30000,not_satisfied,no,no,no,,off_takers,,yes,strongly_disagree,strongly_disagree,agree,http://classic.ona.io/api/v1/files/10656988?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1547134386768.jpg,folakemi_Ibukun,uuid:438913d1-a41b-4a47-adfe-eeb631de441f,39792346,438913d1-a41b-4a47-adfe-eeb631de441f,1/10/2019 18:48,224,,-1,,,2.01812E+11,442,denironyx,369774
